book_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
105744,Steve Alten,1997.0,"Meg (MEG, #1)",eng,3.76,9946,370,1005,2996,3695,3353
289695,Frank Beddor,2007.0,"Seeing Redd (The Looking Glass Wars, #2)",en-US,3.85,14540,230,1020,4157,5798,4506
126583,John O'Hara,1933.0,Appointment in Samarra,eng,3.83,10663,279,802,2811,4251,3277
833550,"Janet Ahlberg, Allan Ahlberg",1978.0,Each Peach Pear Plum,eng,4.24,12747,161,479,2196,3564,6748
17255186,"Gene Kim, Kevin Behr, George Spafford",2013.0,"The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win",en-GB,4.24,7311,73,292,1493,4354,5025
17287009,Brandon Stanton,2013.0,Humans of New York,eng,4.5,12614,93,183,1102,3348,8139
10508526,"Chris Van Allsburg, Lois Lowry, Kate DiCamillo, M.T. Anderson, Louis Sachar, Stephen King, Tabitha King, Jon Scieszka, Sherman Alexie, Gregory Maguire, Cory Doctorow, Jules Feiffer, Linda Sue Park, Walter Dean Myers, Lemony Snicket",2011.0,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,en-US,3.91,13207,543,996,2969,3477,5349
47304,"Erin Gruwell, Zlata Filipović, The Freedom Writers",1999.0,The Freedom Writers Diary,eng,4.09,10567,175,564,2238,4124,4977
2120783,Fareed Zakaria,2008.0,The Post-American World,eng,3.86,8753,159,516,2529,4598,2590
1823,Jon Ronson,2001.0,Them: Adventures with Extremists,en-US,3.94,9081,71,394,2648,5284,2965
15161,"Susanna Clarke, Charles Vess",2006.0,The Ladies of Grace Adieu and Other Stories,en-US,3.85,12150,197,783,3620,5768,3669
8281069,Dinah Bucholz,2010.0,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),Unknown,4.1,10643,304,650,2114,2578,5465
22609522,Bill Browder,2014.0,"Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice",en-GB,4.39,8729,117,239,1213,4157,6967
621,David Bach,2003.0,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,Unknown,3.9,10091,211,664,2680,3567,3554
9415951,Cat Patrick,2011.0,Forgotten,eng,3.79,14045,385,1420,4329,5718,4829
13153693,Jill Leovy,2015.0,Ghettoside: A True Story of Murder in America,Unknown,4.12,8969,114,383,1674,4345,4032
227570,"Terry Jones, Brian Froud",1994.0,Lady Cottington's Pressed Fairy Book,eng,3.99,11518,379,761,2556,3442,5134
18404248,Chevy Stevens,2014.0,That Night,eng,3.92,11318,217,755,2804,5259,3920
1331653,Paul Torday,2006.0,Salmon Fishing in the Yemen,eng,3.51,9299,285,1086,3823,4102,1523
392563,Alex  Ross,2007.0,The Rest Is Noise: Listening to the Twentieth Century,eng,4.08,9316,381,497,1471,3236,4422
10801027,Katie Klein,2011.0,"Cross My Heart (Cross My Heart, #1)",eng,3.92,17479,350,984,4229,6607,5794
9403947,Trish Doller,2012.0,Something like Normal,eng,3.81,15206,415,1124,4073,5517,4640
18213403,Glenn Greenwald,2014.0,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",eng,4.08,8366,170,381,1772,4188,3853
40293,Orson Scott Card,1996.0,Pastwatch: The Redemption of Christopher Columbus,en-US,3.96,11922,239,685,2667,4578,4291
32529,Lisa Gardner,2001.0,"The Next Accident (Quincy & Rainie, #3)",en-US,4.16,11261,49,231,2323,5612,5113
46292,Hafez,1380.0,The Divan,eng,4.63,2773,89,116,384,872,4862
98250,John L. Parker Jr.,1978.0,Once a Runner,Unknown,4.05,8106,225,535,1841,3079,4124
8879121,Ben Hatke,2011.0,"Zita the Spacegirl (Zita the Spacegirl, #1)",eng,4.04,10832,307,615,2055,3433,4634
32812,"Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",1320.0,"Paradiso (The Divine Comedy, #3)",eng,3.94,9701,268,934,2867,3699,4802
72148,William  Boyd,2006.0,Restless,eng,3.84,9308,128,532,2862,5202,2504
633270,Nancy Farmer,1994.0,"The Ear, the Eye, and the Arm",Unknown,3.85,12389,396,875,3068,4762,4006
11784281,"Amy Lichtenhan, A.L. Jackson",2011.0,"Take This Regret (Take This Regret, #1)",eng,4.06,19241,399,1040,3794,8052,8337
125542,R.L. Stine,1992.0,"Stay Out of the Basement  (Goosebumps, #2)",Unknown,3.64,11685,374,1515,4185,3063,3708
28240855,Kathryn Croft,2016.0,The Girl You Lost,eng,3.89,11760,330,745,2584,4405,3793
18071296,Belle Aurora,2013.0,Willing Captive,eng,4.11,18854,483,859,2974,6428,8174
125540,R.L. Stine,1994.0,"One Day at Horrorland (Goosebumps, #16)",Unknown,3.87,11534,284,1058,3275,3194,4622
6055063,David Lebovitz,2009.0,The Sweet Life in Paris: Delicious Adventures in the World's Most Glorious - and Perplexing - City,eng,3.85,9754,153,539,3032,4441,2931
17331828,Julie Kagawa,2014.0,"Talon (Talon, #1)",eng,3.77,15818,630,1502,4386,6045,5137
24473763,Grace Draven,2014.0,"Radiance (Wraith Kings, #1)",eng,4.12,13105,232,667,2692,5869,6704
12878667,Mark Haddon,2012.0,The Red House,eng,2.93,10621,1307,2821,4739,2827,849
116356,"Larry Niven, Jerry Pournelle",1985.0,Footfall,Unknown,3.89,11054,153,653,3045,4831,3520
7818881,Heather Brewer,2010.0,"Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)",eng,4.36,13282,179,422,1758,3420,8066
149621,Alistair MacLean,1963.0,Ice Station Zebra,eng,3.95,12689,83,522,3386,5182,4001
4059448,Ronald C. White Jr.,2009.0,A. Lincoln,en-US,4.22,8890,136,303,1372,3019,4439
58033,"William Shakespeare, Sylvan Barnet, Alvin Kernan, Russell Fraser",1982.0,Four Great Tragedies: Hamlet / Othello / King Lear / Macbeth,en-US,4.41,12700,148,238,1383,3557,7530
373606,Susan Elizabeth Phillips,2004.0,Ain't She Sweet,en-GB,4.05,15890,212,784,3617,6482,6748
21795430,Jodi Ellen Malpas,2014.0,"Promised (One Night, #1)",eng,4.14,16727,376,900,3265,6713,8970
1931915,Neal Shusterman,2010.0,Bruiser,en-US,4.04,12499,203,563,2522,5054,4819
331701,Jon J. Muth,2003.0,Stone Soup,Unknown,4.15,12956,113,461,2574,4133,5722
61915,Lois McMaster Bujold,1987.0,"Falling Free (Vorkosigan Saga, #4)",eng,3.82,12258,218,704,3921,5418,3551
21873331,Gayle Forman,2014.0,"If I Stay Collection (If I Stay, #1-2)",eng,4.24,7823,136,312,1245,2462,4273
93808,Jeffery Deaver,2006.0,"The Cold Moon (Lincoln Rhyme, #7)",en-US,4.05,11231,91,341,2733,5642,4285
9865,Salman Rushdie,1995.0,The Moor's Last Sigh,eng,3.92,9459,147,583,2410,4406,3185
8584913,Gayle Tzemach Lemmon,2011.0,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",eng,3.69,10365,210,973,3754,4680,2587
45760,David Foster Wallace,1988.0,Girl With Curious Hair,Unknown,3.89,5434,113,483,2418,4399,2592
39664,Stephen King,1982.0,Rita Hayworth and Shawshank Redemption: A Story from Different Seasons,eng,4.52,11499,16,115,1003,3776,7972
8570787,A.J. Jacobs,2012.0,Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection,eng,3.75,10831,156,702,3501,5068,2447
121792,Bill Watterson,1991.0,The Revenge of the Baby-Sat,Unknown,4.71,11503,12,40,570,2428,9896
162823,Arthur Conan Doyle,1927.0,The Case-Book of Sherlock Holmes,eng,4.2,11535,58,320,2549,5378,6308
2508164,Tonya Hurley,2008.0,"Ghostgirl (Ghostgirl, #1)",eng,3.28,13779,1354,2476,4723,3580,2950
18143968,"Mary Higgins Clark, Alafair Burke",2014.0,"I've Got You Under My Skin (Under Suspicion, #1)",eng,3.75,8882,261,936,3344,4358,2972
2147714,"Bill Willingham, Mark Buckingham, Steve Leialoha, Aaron Alexovich, Andrew Pepoy",2008.0,"Fables, Vol. 10: The Good Prince",eng,4.37,13566,92,200,1541,4658,7249
1268348,Barbara Delinsky,2008.0,The Secret Between Us,Unknown,3.71,12168,197,944,3968,4839,2726
981161,"Larry Bond, Patrick Larkin",1989.0,Red Phoenix (Red Phoenix #1),eng,3.98,10098,125,455,2591,4160,3630
6678884,Linwood Barclay,2010.0,Never Look Away,eng,3.99,10893,150,469,2683,5523,3911
2983562,Dean Koontz,2008.0,Your Heart Belongs to Me,eng,3.34,12456,750,2150,4712,3766,2252
32428,"Leigh Nichols, Dean Koontz",1987.0,Shadow Fires,eng,3.77,9490,182,789,3662,3917,3113
891593,Naomi Novik,2008.0,"Victory of Eagles (Temeraire, #5)",en-GB,4.01,11444,55,467,3136,6411,4370
300044,Malorie Blackman,2003.0,"Knife Edge (Noughts & Crosses, #2)",Unknown,4.06,11696,84,450,2511,4896,4455
15818164,"James Rollins, Rebecca Cantrell",2013.0,"The Blood Gospel (The Order of the Sanguines, #1)",en-CA,3.97,10424,316,695,2489,4636,4473
18110808,Tijan,2013.0,"Fallen Crest Public (Fallen Crest High, #3)",eng,4.47,15319,96,274,1570,5123,10915
109520,Josh Kilmer-Purcell,2006.0,I Am Not Myself These Days,eng,3.96,9963,179,581,2394,3873,3634
9757266,Lauren Barnholdt,2011.0,Sometimes It Happens,en-US,3.85,11911,287,960,3113,3698,4098
13030356,Kathy Reichs,2012.0,"Bones Are Forever (Temperance Brennan, #15)",eng,3.86,12132,127,736,4053,6127,3886
8087,Robin McKinley,1993.0,Deerskin,en-US,3.88,15982,620,1328,3806,5810,6164
4339,Michael Herr,1977.0,Dispatches,en-GB,4.24,10383,141,341,1629,3982,5506
8755555,"Henning Mankell, Laurie Thompson",2009.0,"The Troubled Man (Kurt Wallander, #10)",eng,3.98,9252,124,479,2431,5189,3498
292740,Lorenzo Carcaterra,1995.0,Sleepers,eng,4.18,9560,73,304,1775,4088,4532
2474084,"Walter Benjamin, Michael W. Jennings, Brigid Doherty, Edmund F.N. Jephcott, Rodney Livingstone, Howard Eiland, Thomas Y. Levin",1936.0,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media",eng,4.05,9875,335,604,1853,2744,4541
43357,Mary Higgins Clark,1997.0,Pretend You Don't See Her,eng,3.86,12508,88,606,4256,5511,3725
6922622,"Sarah Palin, Lynn Vincent, Dewey Whetsell",2009.0,Going Rogue: An American Life,eng,3.28,10392,1618,1188,2747,2901,2243
402017,"Anne Byrn, Anthony Loew",1999.0,The Cake Mix Doctor,Unknown,3.95,9660,308,653,2092,2793,3884
6457229,Rick Yancey,2009.0,"The Monstrumologist (The Monstrumologist, #1)",eng,3.89,12547,526,1115,2999,4951,5143
86524,Robert A. Caro,1982.0,"The Path to Power (The Years of Lyndon Johnson, #1)",eng,4.42,10779,227,258,957,2925,6958
24903919,Patricia Cornwell,2015.0,"Depraved Heart (Kay Scarpetta, #23)",Unknown,3.58,6609,532,1372,3392,3579,2822
116236,Forrest Carter,1976.0,The Education of Little Tree,Unknown,4.09,10632,238,558,2048,4096,5001
6344423,Gena Showalter,2009.0,"Intertwined (Intertwined, #1)",eng,3.87,16399,597,1296,3781,5574,5893
46182,Richard Brautigan,1968.0,In Watermelon Sugar,eng,4.02,8532,236,549,1865,3317,3916
13580846,"Ali Novak, Fallzswimmer",2012.0,My Life with the Walter Boys (My Life with the Walter Boys #1),eng,3.93,13515,385,1002,3293,4963,5408
71869,John Marsden,1997.0,"Burning For Revenge (Tomorrow, #5)",eng,4.18,11616,44,284,2175,5207,5203
7967299,Crissy Calhoun,2010.0,Love You to Death: The Unofficial Companion to the Vampire Diaries,en-US,4.38,8458,262,289,1000,1381,5552
18906484,Liane Moriarty,2013.0,The Husband's Secret Free Preview,eng,3.99,8424,86,288,1804,3726,2521
9182478,Myra McEntire,2011.0,"Hourglass (Hourglass, #1)",eng,3.8,17572,622,1449,4501,6245,5620
760025,"Al Ries, Jack Trout",1980.0,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,Unknown,4.06,9344,205,448,1901,3410,4038
7831145,Nalini Singh,2010.0,Play of Passion (Psy-Changeling #9),eng,4.28,17970,68,392,2801,7150,9240
12063467,Laurann Dohner,2011.0,"Fury (New Species, #1)",eng,4.18,18050,325,799,2983,6541,9165
39916,David B.,2002.0,Epileptic,eng,3.9,10414,275,840,2448,3571,3821
2437710,Tracy Letts,2008.0,August: Osage County,eng,4.2,11023,221,486,1693,3838,5657
10090,Tad Williams,1999.0,"Mountain of Black Glass (Otherland, #3)",en-US,4.04,11576,124,531,2480,4750,4399
10161216,Susan Elia MacNeal,2012.0,"Mr. Churchill's Secretary (Maggie Hope Mystery, #1)",eng,3.66,12631,322,1125,4374,6007,2674
24929,"Gregory Maguire, Douglas Smith",2001.0,Lost,eng,2.8,12534,1749,3377,4518,2237,1056
239239,Christopher Priest,1995.0,The Prestige,eng,3.87,11701,180,760,3362,5815,3689
1503274,Donald McCaig,2007.0,Rhett Butler's People,Unknown,3.7,12299,727,1375,3588,4402,4189
72003,Tony Kushner,1993.0,Angels in America,eng,4.29,10271,226,390,1416,3190,6163
5942,Michael Ondaatje,2000.0,Anil's Ghost,eng,3.54,11184,338,1340,4228,4590,2109
268559,Dean Koontz,1993.0,Winter Moon,eng,3.8,12843,195,863,4160,4680,3796
20603820,Kristen Ashley,2014.0,"The Will (Magdalene, #1)",eng,4.3,11969,437,762,2517,6618,12013
20706320,"Chris Colfer, Brandon Dorman",2014.0,"A Grimm Warning (The Land of Stories, #3)",eng,4.54,13695,87,182,1153,3749,10008
21483760,Scott  Meyer,2014.0,"Spell or High Water (Magic 2.0, #2)",eng,4.01,8318,72,357,2460,5288,3557
12583975,Melody Anne,2011.0,"The Billionaire Wins the Game (Billionaire Bachelors, #1)",eng,3.93,11562,447,1078,3968,5899,6193
10378106,Maya Banks,2011.0,"Never Love a Highlander (McCabe Trilogy, #3)",eng,4.25,17359,129,475,2781,6587,8805
4099,"Andrew Hunt, Dave Thomas",1999.0,The Pragmatic Programmer: From Journeyman to Master,en-US,4.31,9416,67,229,1218,3841,5111
1421046,Dee Lestari,2004.0,Supernova: Petir,ind,3.85,7068,88,444,2028,2799,2078
25877663,James S.A. Corey,2016.0,"Babylon's Ashes (The Expanse, #6)",eng,4.18,8397,57,314,1941,5978,5160
15762975,Katee Robert,2012.0,"Wrong Bed, Right Guy (Come Undone, #1)",eng,3.77,17710,370,1231,5256,7087,4531
24724,"T.C. Boyle, Richard Poe",2003.0,Drop City,eng,3.83,9313,158,617,2465,4226,2516
3710603,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins, J.G. Jones",2008.0,Y: The Last Man - The Deluxe Edition Book One,eng,4.36,10368,78,238,1188,3807,5993
29486,Diablo Cody,2005.0,Candy Girl: A Year in the Life of an Unlikely Stripper,en-US,3.54,10669,291,1196,3796,3812,1967
3491072,أنيس منصور,1963.0,حول العالم في 200 يوم,ara,4.08,8630,186,442,1628,3077,3797
24396884,"James Patterson, Michael Ledwidge",2015.0,"Alert (Michael Bennett, #8)",eng,3.93,6976,197,603,2562,4422,3594
16114862,Madeline Sheehan,2013.0,"Unattainable (Undeniable, #3)",eng,4.31,18690,191,479,2617,6546,10544
18310201,Peter Heller,2014.0,The Painter,eng,3.76,8666,330,779,2455,4005,2576
975119,Steven Spielberg,1977.0,Close Encounters Of The Third Kind,eng,4.09,10351,153,467,2096,3422,4488
43780,"Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham",1989.0,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)",eng,4.25,9592,201,382,1559,3320,5779
846066,"Stan Berenstain, Jan Berenstain",1985.0,The Berenstain Bears Forget Their Manners,en-US,4.15,12232,163,509,2542,3180,5934
12710035,Olivia Cunning,2013.0,"Hot Ticket (Sinners on Tour, #3)",eng,4.28,20891,139,510,3031,7867,10650
94299,Iris Johansen,2000.0,"The Search (Eve Duncan, #3)",en-US,4.14,12020,51,300,2514,4986,5026
2002,J.K. Rowling,2001.0,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,eng,4.4,10736,106,304,1548,2595,7179
395220,Audre Lorde,1982.0,Zami: A New Spelling of My Name,eng,4.2,9549,218,347,1384,3101,4660
13226173,"Cassandra Clare, Hye-Kyung Baek",2012.0,"The Infernal Devices: Clockwork Angel (The Infernal Devices: Manga, #1)",eng,4.21,11754,416,505,1677,3042,6427
1376220,Tere Liye,2005.0,Hafalan Shalat Delisa,ind,4.2,7737,104,256,1281,2539,3711
16061295,Darynda Jones,2014.0,"Sixth Grave on the Edge (Charley Davidson, #6)",en-US,4.38,17022,86,238,2105,6977,10481
17465470,John Flanagan,2013.0,"The Royal Ranger (Ranger's Apprentice, #12)",Unknown,4.4,11359,131,333,1527,4264,8455
10364994,Amy Waldman,2011.0,The Submission,eng,3.66,10096,293,969,3149,4592,2166
25790,"Alan Lee, Ian McKellen",2005.0,The Lord of the Rings Sketchbook,eng,4.26,9067,268,357,1245,2123,5158
7234828,Jenna Black,2010.0,"Glimmerglass (Faeriewalker, #1)",en-US,3.76,18605,701,1629,4846,6322,5623
6987558,"James Patterson, Howard Roughan",2010.0,Don't Blink,eng,3.79,9689,196,780,3685,4806,3160
320700,"Stephen Jones, H.P. Lovecraft, Kim Newman, Brian Mooney, Nicholas Royle, David Langford, Michael Marshall Smith, Brian Lumley, Neil Gaiman, Basil Copper, Jack Yeovil, Guy N. Smith, Adrian Cole, D.F. Lewis, Ramsey Campbell, David Sutton, Peter Tremayne",1994.0,Shadows over Innsmouth,eng,4.43,10663,33,135,1150,3328,6081
55018,James Lee Burke,2007.0,"The Tin Roof Blowdown (Dave Robicheaux, #16)",eng,4.17,10432,111,323,1786,4363,4694
6389257,Nick Cave,2009.0,The Death of Bunny Munro,eng,3.43,9096,533,1336,3622,3654,1713
348564,"Jeff Brown, Scott Nash, Macky Pamintuan",1964.0,"Flat Stanley (Flat Stanley, #1)",eng,3.82,11078,363,987,3247,3367,4175
8070049,Julie Kagawa,2010.0,"Winter's Passage (Iron Fey, #1.5)",eng,3.96,20313,177,1154,5547,7100,7530
734542,Donald Crews,1978.0,Freight Train,Unknown,4.04,13380,243,844,2931,3781,5923
23719479,Kate Clifford Larson,2015.0,Rosemary: The Hidden Kennedy Daughter,en-CA,3.78,9819,260,670,3576,5371,2858
9592213,Jennifer Haigh,2011.0,Faith,en-US,3.83,10610,163,556,2972,5577,2598
38529,Lynsay Sands,2007.0,Bite Me If You Can (Argeneau #6),en-US,4.27,16680,83,408,2739,5965,8537
12458287,Kristen Ashley,2011.0,"The Golden Dynasty (Fantasyland, #2)",eng,4.46,19783,364,488,1592,4680,12931
237114,Mary Higgins Clark,1996.0,Moonlight Becomes You,eng,3.8,12657,80,701,4518,5226,3420
65070,Ann M. Martin,2002.0,A Corner of the Universe,eng,4.06,11914,167,537,2563,4324,4893
177515,Alice Hoffman,2005.0,The Ice Queen,en-US,3.51,12922,398,1632,4885,4864,2362
473623,Enid Blyton,1946.0,"The Folk of the Faraway Tree (The Faraway Tree, #3)",eng,4.32,11693,158,293,1766,3478,6883
24189224,Garth Risk Hallberg,2015.0,City on Fire,eng,3.42,8553,624,1468,3045,3318,1869
896623,Kathleen E. Woodiwiss,1972.0,The Flame and the Flower,Unknown,4.09,12447,383,674,2424,4263,6160
13809,Raymond E. Feist,2004.0,"Exile's Return (Conclave of Shadows, #3)",Unknown,4.0,10840,58,430,2815,4625,3816
7199667,Jessica Day George,2010.0,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)",eng,4.03,17052,145,694,3966,6525,6399
2350129,The Church of Jesus Christ of Latter-day Saints,2004.0,Preach My Gospel: A Guide To Missionary Service,Unknown,4.71,9891,105,83,463,1365,8178
13316328,Jasper Fforde,2010.0,"The Last Dragonslayer (The Chronicles of Kazam, #1)",eng,3.86,12033,213,722,3942,7092,3812
355190,Edward Said,1978.0,Orientalism,eng,4.07,10458,199,527,1925,4683,4457
450836,Gerald N. Lund,1991.0,"Like a Fire Burning (The Work and the Glory, #2)",Unknown,4.27,9944,37,235,1582,4051,5112
227492,Eric Jerome Dickey,1997.0,Friends and Lovers,eng,4.21,8944,45,258,1645,2977,4182
807968,Georgia Byng,2002.0,"Molly Moon's Incredible Book of Hypnotism (Molly Moon, #1)",eng,3.87,16311,539,1179,4178,5613,5896
144773,Matthew Reilly,1996.0,Contest,Unknown,3.95,10113,163,660,2653,3894,3875
4261,Nick Hornby,2003.0,Songbook,en-US,3.56,8999,363,1032,3811,3744,2135
32987,Tom Brokaw,1998.0,The Greatest Generation,Unknown,3.99,12346,183,643,2922,5208,4599
581125,Philip K. Dick,1956.0,The Minority Report,Unknown,3.82,12245,60,535,3945,6078,2790
74270,Lynn Flewelling,1996.0,"Luck in the Shadows (Nightrunner, #1)",eng,4.08,13781,257,636,2589,5368,5856
1258121,Jacqueline Davies,2007.0,"The Lemonade War (The Lemonade War, #1)",en-US,3.88,10293,236,665,2841,3998,3545
948526,"Mary Pope Osborne, Salvatore Murdocca",1993.0,"The Knight at Dawn (Magic Tree House, #2)",eng,3.86,13606,275,989,3968,3995,4857
17181905,H.M. Ward,2013.0,"The Arrangement: The Ferro Family (The Arrangement, #1)",eng,4.02,16348,413,792,3023,5933,6236
4566934,Ilana Tan,2008.0,Winter in Tokyo,ind,4.06,8935,102,416,1879,2987,3597
17348985,John Searles,2013.0,Help for the Haunted,eng,3.6,10334,310,1091,3794,4524,2127
13620,"Tsugumi Ohba, Takeshi Obata",2005.0,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",eng,4.39,14986,62,285,1840,4778,8699
7736086,"Rick Riordan, Robert Venditti, José Villarrubia, Attila Futaki",2010.0,"The Lightning Thief: The Graphic Novel (Percy Jackson and the Olympians, #1)",eng,3.95,12380,407,1087,3007,3500,5669
13230263,"Clint Hill, Lisa McCubbin",2012.0,Mrs. Kennedy and Me: An Intimate Memoir,eng,4.14,8722,91,375,1715,3798,4184
57736,W.P. Kinsella,1982.0,Shoeless Joe,eng,3.96,9315,280,545,2316,4116,3796
241387,Charles Martin,2006.0,When Crickets Cry,en-US,4.23,9668,139,377,1614,3873,5361
21913812,Naomi Klein,2014.0,This Changes Everything: Capitalism vs. The Climate,eng,4.17,7652,245,352,1374,3586,4480
10439703,Richard Kadrey,2011.0,"Aloha from Hell (Sandman Slim, #3)",en-US,4.01,10713,48,408,2825,5639,3850
18781540,Aurora Rose Reynolds,2014.0,"Until Lilly (Until, #3)",eng,4.3,20825,196,500,2927,8318,11494
122781,Peter Jenkins,1979.0,A Walk Across America,en-US,4.02,9218,150,433,1974,3474,3527
13649056,Olivia Cunning,2012.0,"Try Me (One Night with Sole Regret, #1)",eng,3.87,21524,391,1356,5670,8147,6735
105687,Michael Patrick MacDonald,1999.0,All Souls: A Family Story from Southie,eng,4.07,8344,82,320,1815,3813,3372
15561,Terry Brooks,1987.0,"Wizard at Large (Magic Kingdom of Landover, #3)",Unknown,3.81,12580,86,835,4260,4984,3522
467032,"William March, Elaine Showalter",1954.0,The Bad Seed,eng,4.05,10765,140,441,2471,4077,4398
